Ciclo_EstacionArribo,Viaje_atipico,dia_semana,hora_inicio,is_Entre Semana
436.0,0,0,19,True
452.0,0,4,8,True
499.0,0,2,5,True
27.0,1,2,12,True
233.0,0,6,12,False
608.0,0,2,11,True
57.0,0,2,20,True
657.0,0,1,14,True
370.0,1,2,17,True
25.0,1,6,10,False
14.0,1,4,16,True
217.0,1,1,8,True
42.0,1,6,14,False
148.0,0,3,9,True
710.0,1,6,14,False
447.0,0,1,13,True
253.0,0,4,10,True
522.0,0,1,18,True
494.0,0,4,13,True
667.0,0,3,11,True
666.0,0,3,18,True
56.0,1,2,13,True
653.0,1,2,18,True
179.0,0,3,8,True
484.0,0,1,8,True
9.0,1,2,12,True
644.0,0,4,8,True
86.0,1,6,9,False
402.0,0,5,11,False
56.0,0,2,23,True
641.0,0,0,20,True
495.0,0,1,23,True
660.0,1,1,16,True
232.0,0,1,17,True
41.0,0,1,18,True
219.0,1,2,17,True
612.0,0,2,9,True
295.0,0,2,16,True
548.0,0,2,13,True
516.0,0,1,22,True
548.0,0,1,6,True
85.0,0,2,15,True
337.0,0,2,19,True
195.0,1,4,18,True
80.0,1,1,19,True
171.0,0,6,10,False
28.0,0,6,8,False
115.0,0,2,16,True
638.0,0,1,8,True
1.0,1,0,14,True
99.0,1,6,18,False
419.0,0,1,7,True
84.0,1,2,16,True
63.0,0,2,18,True
197.0,1,1,13,True
596.0,0,6,10,False
613.0,0,5,13,False
449.0,0,0,13,True
668.0,1,5,11,False
43.0,1,6,12,False
685.0,0,1,18,True
201.0,0,0,17,True
17.0,0,4,19,True
641.0,0,0,9,True
239.0,0,1,8,True
243.0,1,3,10,True
288.0,0,5,12,False
402.0,1,2,19,True
155.0,1,2,15,True
174.0,0,1,5,True
521.0,1,3,16,True
495.0,0,1,10,True
581.0,0,3,20,True
175.0,0,2,9,True
253.0,1,1,20,True
77.0,0,3,15,True
46.0,0,1,17,True
506.0,0,6,16,False
26.0,1,6,11,False
25.0,1,6,10,False
29.0,0,3,16,True
188.0,1,4,7,True
593.0,0,3,20,True
10.0,1,6,16,False
686.0,0,1,11,True
389.0,0,0,19,True
131.0,1,3,17,True
183.0,1,4,7,True
688.0,0,4,7,True
20.0,1,6,6,False
29.0,0,6,15,False
392.0,0,1,17,True
449.0,1,1,14,True
447.0,0,4,7,True
183.0,0,1,16,True
109.0,0,4,14,True
15.0,1,6,6,False
386.0,1,6,13,False
450.0,1,5,16,False
191.0,0,1,15,True
146.0,0,2,14,True
333.0,0,2,7,True
635.0,0,1,20,True
258.0,0,2,20,True
30.0,0,0,6,True
535.0,0,3,8,True
545.0,1,3,7,True
46.0,0,1,19,True
575.0,0,0,20,True
3.0,1,0,14,True
254.0,0,6,13,False
27.0,0,1,14,True
322.0,0,2,18,True
282.0,0,1,9,True
313.0,0,3,14,True
552.0,0,0,6,True
45.0,0,1,9,True
430.0,0,2,7,True
347.0,0,0,16,True
393.0,1,6,15,False
480.0,0,2,7,True
195.0,1,3,18,True
29.0,1,6,7,False
147.0,0,3,11,True
516.0,0,4,22,True
137.0,1,0,11,True
43.0,1,6,10,False
663.0,1,4,21,True
1.0,0,3,10,True
345.0,0,6,17,False
97.0,0,6,20,False
638.0,1,6,10,False
562.0,0,1,8,True
653.0,1,3,12,True
361.0,0,4,15,True
195.0,1,6,12,False
154.0,1,1,18,True
4.0,0,2,19,True
144.0,1,3,21,True
660.0,0,3,15,True
265.0,0,0,13,True
480.0,0,2,12,True
190.0,1,6,9,False
61.0,0,1,6,True
656.0,0,4,11,True
118.0,0,3,7,True
335.0,0,3,8,True
437.0,0,1,10,True
199.0,0,4,11,True
459.0,1,6,7,False
669.0,0,2,7,True
56.0,0,4,22,True
46.0,0,5,13,False
372.0,0,5,13,False
502.0,0,1,19,True
334.0,0,4,15,True
127.0,0,4,13,True
48.0,0,6,9,False
396.0,0,5,14,False
600.0,0,1,16,True
242.0,1,2,16,True
582.0,1,4,7,True
204.0,0,1,9,True
94.0,0,3,13,True
674.0,0,1,18,True
14.0,1,2,14,True
372.0,0,3,21,True
217.0,0,4,17,True
286.0,0,4,9,True
685.0,1,1,19,True
287.0,0,1,9,True
349.0,0,3,7,True
405.0,0,0,11,True
352.0,1,0,15,True
459.0,1,2,15,True
30.0,1,2,9,True
565.0,1,5,7,False
214.0,1,2,13,True
440.0,0,1,19,True
538.0,0,1,7,True
154.0,1,1,15,True
121.0,0,4,7,True
23.0,1,1,17,True
43.0,1,6,12,False
436.0,0,5,13,False
300.0,0,4,11,True
327.0,0,3,7,True
208.0,0,0,20,True
2.0,1,0,8,True
72.0,0,1,7,True
464.0,0,5,13,False
194.0,1,1,17,True
627.0,1,5,12,False
133.0,0,3,14,True
140.0,0,5,14,False
465.0,1,4,15,True
325.0,0,0,8,True
534.0,1,3,18,True
557.0,1,2,9,True
675.0,1,5,9,False
12.0,0,0,7,True
248.0,1,2,13,True
17.0,0,6,10,False
477.0,0,0,9,True
72.0,1,1,14,True
177.0,0,5,10,False
455.0,1,6,13,False
387.0,0,3,20,True
28.0,1,6,9,False
131.0,0,2,19,True
523.0,0,2,20,True
16.0,1,3,10,True
242.0,0,4,15,True
137.0,1,2,12,True
656.0,1,2,18,True
212.0,0,2,17,True
450.0,1,0,13,True
31.0,0,2,15,True
68.0,1,3,8,True
46.0,1,2,14,True
194.0,1,6,13,False
641.0,0,6,9,False
632.0,0,4,16,True
248.0,0,3,19,True
52.0,0,0,13,True
464.0,0,1,12,True
153.0,0,4,14,True
460.0,1,4,17,True
557.0,0,0,17,True
150.0,0,4,9,True
116.0,0,2,15,True
258.0,0,0,17,True
248.0,1,4,10,True
14.0,1,5,11,False
64.0,0,3,15,True
27.0,0,4,19,True
632.0,0,4,12,True
555.0,0,2,8,True
260.0,1,6,13,False
218.0,1,4,15,True
206.0,1,1,17,True
59.0,0,0,19,True
240.0,1,6,12,False
56.0,1,0,9,True
198.0,0,4,14,True
134.0,0,5,14,False
139.0,0,2,21,True
16.0,0,0,11,True
36.0,0,5,7,False
197.0,0,2,18,True
705.0,0,2,9,True
642.0,0,2,9,True
253.0,0,4,16,True
27.0,0,0,6,True
394.0,0,1,8,True
412.0,1,0,23,True
433.0,1,5,14,False
639.0,1,6,9,False
44.0,1,6,11,False
204.0,0,4,8,True
546.0,0,6,21,False
173.0,0,2,7,True
495.0,0,1,18,True
284.0,1,1,16,True
460.0,0,3,6,True
454.0,0,5,15,False
23.0,0,4,17,True
582.0,0,6,19,False
402.0,0,6,10,False
81.0,0,6,14,False
593.0,0,3,9,True
174.0,0,2,8,True
219.0,0,0,17,True
221.0,1,5,7,False
493.0,1,2,19,True
82.0,0,6,13,False
125.0,0,3,12,True
494.0,0,3,9,True
5.0,0,6,23,False
592.0,0,2,11,True
147.0,0,6,12,False
627.0,0,2,15,True
547.0,0,3,6,True
199.0,1,2,15,True
93.0,1,5,17,False
41.0,1,6,12,False
18.0,0,0,16,True
19.0,1,6,10,False
417.0,0,2,8,True
27.0,1,6,10,False
362.0,1,5,14,False
148.0,0,1,23,True
660.0,1,2,0,True
52.0,0,3,18,True
260.0,1,0,13,True
194.0,0,3,19,True
600.0,0,4,13,True
75.0,1,1,13,True
87.0,1,3,13,True
164.0,0,0,18,True
15.0,1,5,21,False
280.0,0,0,21,True
449.0,1,5,13,False
247.0,1,1,20,True
66.0,0,0,10,True
452.0,0,1,17,True
456.0,0,3,17,True
62.0,0,2,21,True
167.0,1,6,11,False
604.0,1,4,7,True
29.0,1,6,12,False
384.0,0,2,18,True
73.0,0,5,15,False
505.0,0,4,15,True
296.0,0,4,15,True
300.0,0,2,12,True
310.0,0,4,19,True
543.0,0,6,16,False
295.0,0,1,20,True
314.0,1,2,19,True
134.0,0,2,12,True
194.0,0,1,14,True
710.0,0,6,8,False
250.0,0,3,16,True
548.0,0,3,17,True
685.0,0,2,15,True
212.0,0,4,17,True
3.0,0,1,12,True
46.0,0,2,18,True
356.0,0,3,15,True
561.0,0,5,15,False
23.0,1,6,8,False
18.0,1,6,12,False
711.0,1,1,18,True
76.0,0,2,13,True
194.0,1,1,11,True
81.0,0,6,11,False
7.0,0,3,18,True
329.0,0,5,20,False
1.0,1,6,13,False
527.0,1,1,20,True
68.0,1,2,15,True
189.0,0,0,18,True
343.0,0,2,22,True
563.0,0,1,19,True
371.0,0,1,10,True
459.0,0,0,14,True
163.0,0,2,12,True
491.0,0,0,8,True
480.0,0,1,17,True
70.0,1,1,9,True
430.0,1,5,9,False
261.0,0,1,18,True
39.0,0,6,23,False
447.0,0,3,12,True
315.0,1,1,23,True
162.0,1,4,10,True
452.0,0,1,14,True
119.0,0,4,10,True
676.0,1,3,17,True
190.0,0,2,7,True
157.0,0,1,12,True
49.0,0,2,20,True
668.0,0,0,15,True
113.0,0,0,9,True
471.0,0,3,10,True
125.0,0,1,7,True
58.0,0,1,17,True
277.0,0,5,15,False
81.0,1,6,17,False
99.0,0,3,5,True
598.0,0,2,10,True
218.0,0,3,9,True
208.0,0,0,12,True
144.0,0,0,8,True
710.0,0,5,13,False
44.0,1,0,12,True
207.0,1,4,8,True
540.0,0,5,15,False
316.0,1,6,11,False
253.0,0,2,20,True
112.0,0,5,14,False
595.0,0,6,22,False
510.0,0,3,14,True
618.0,0,4,9,True
80.0,0,0,17,True
685.0,0,4,7,True
96.0,0,2,16,True
450.0,1,1,9,True
507.0,0,1,21,True
14.0,0,2,9,True
174.0,0,3,14,True
594.0,0,1,6,True
356.0,0,5,17,False
535.0,0,5,8,False
613.0,0,3,16,True
87.0,1,2,12,True
362.0,1,5,15,False
130.0,0,0,18,True
34.0,0,1,8,True
467.0,1,0,19,True
460.0,0,0,9,True
682.0,0,3,10,True
280.0,1,5,18,False
679.0,0,3,18,True
642.0,1,1,12,True
460.0,1,1,10,True
180.0,0,3,20,True
558.0,1,1,7,True
122.0,1,5,7,False
555.0,1,1,15,True
130.0,1,1,10,True
44.0,1,6,12,False
2.0,0,2,13,True
249.0,0,4,11,True
654.0,1,2,17,True
347.0,0,3,16,True
98.0,0,6,16,False
302.0,0,0,9,True
277.0,0,4,17,True
80.0,0,6,14,False
301.0,1,6,8,False
70.0,1,3,11,True
302.0,0,1,9,True
52.0,0,4,5,True
260.0,0,6,8,False
571.0,1,2,17,True
138.0,0,5,13,False
519.0,0,2,14,True
568.0,1,2,10,True
277.0,0,6,11,False
56.0,0,2,13,True
594.0,1,2,18,True
27.0,0,3,13,True
288.0,1,1,6,True
258.0,0,5,14,False
319.0,0,2,10,True
248.0,0,4,9,True
315.0,1,4,12,True
399.0,0,5,15,False
143.0,0,3,9,True
710.0,1,6,12,False
185.0,1,6,13,False
52.0,1,6,10,False
295.0,0,5,13,False
169.0,0,1,12,True
132.0,0,6,19,False
79.0,0,4,9,True
184.0,1,1,10,True
103.0,0,0,23,True
143.0,0,3,14,True
659.0,0,2,9,True
194.0,1,4,18,True
96.0,0,2,19,True
162.0,1,6,11,False
614.0,0,0,20,True
174.0,0,6,12,False
357.0,1,3,21,True
134.0,0,2,19,True
87.0,0,3,8,True
538.0,0,2,9,True
217.0,0,2,15,True
628.0,0,3,12,True
548.0,1,1,12,True
182.0,0,3,21,True
684.0,0,1,18,True
399.0,0,0,20,True
545.0,0,2,15,True
43.0,1,0,13,True
121.0,0,4,8,True
635.0,0,4,15,True
627.0,0,1,9,True
568.0,0,6,12,False
242.0,0,6,14,False
624.0,1,3,18,True
586.0,0,2,17,True
40.0,1,1,14,True
96.0,1,3,16,True
626.0,1,3,16,True
414.0,0,0,5,True
12.0,0,2,12,True
217.0,0,3,15,True
612.0,0,2,18,True
217.0,0,5,17,False
243.0,0,2,17,True
41.0,0,2,18,True
144.0,0,1,20,True
256.0,0,0,19,True
156.0,0,1,10,True
222.0,0,5,22,False
276.0,0,6,21,False
340.0,0,2,12,True
121.0,1,3,16,True
568.0,1,3,7,True
517.0,0,1,13,True
62.0,1,4,19,True
502.0,0,0,18,True
95.0,1,6,15,False
454.0,0,3,16,True
29.0,0,2,18,True
466.0,0,1,8,True
125.0,0,5,9,False
40.0,0,2,13,True
287.0,0,2,8,True
711.0,0,3,8,True
200.0,0,3,9,True
105.0,0,2,6,True
333.0,0,4,7,True
27.0,1,6,12,False
684.0,0,0,18,True
195.0,1,0,14,True
96.0,1,1,11,True
123.0,1,2,0,True
389.0,0,1,8,True
116.0,1,6,13,False
608.0,1,4,21,True
228.0,1,5,15,False
548.0,0,2,13,True
245.0,0,1,19,True
70.0,0,3,21,True
309.0,1,2,7,True
148.0,0,0,18,True
468.0,1,5,19,False
283.0,1,5,22,False
61.0,1,3,13,True
467.0,0,1,18,True
194.0,1,6,15,False
301.0,0,5,12,False
401.0,1,4,21,True
659.0,0,2,13,True
511.0,0,0,22,True
66.0,1,5,13,False
448.0,1,4,16,True
6.0,0,0,9,True
306.0,1,6,19,False
457.0,1,0,16,True
308.0,1,5,15,False
462.0,0,6,9,False
292.0,0,4,14,True
173.0,0,1,18,True
505.0,0,0,20,True
86.0,0,2,8,True
696.0,0,2,17,True
326.0,1,2,13,True
513.0,0,1,14,True
31.0,1,2,18,True
564.0,1,0,10,True
29.0,1,0,20,True
487.0,1,5,23,False
58.0,0,2,8,True
32.0,0,4,9,True
39.0,0,4,16,True
131.0,0,2,17,True
59.0,0,0,14,True
10.0,0,0,14,True
458.0,0,1,23,True
196.0,0,6,12,False
477.0,1,1,15,True
550.0,0,1,15,True
468.0,0,3,20,True
2.0,0,1,19,True
315.0,0,2,19,True
137.0,0,6,19,False
135.0,0,3,7,True
372.0,0,2,13,True
338.0,0,3,13,True
309.0,0,3,7,True
349.0,0,6,16,False
14.0,0,2,18,True
129.0,0,1,18,True
303.0,0,0,9,True
18.0,1,3,14,True
141.0,0,3,16,True
260.0,0,3,8,True
24.0,1,5,9,False
45.0,1,6,12,False
118.0,0,1,22,True
194.0,0,1,17,True
551.0,0,4,15,True
13.0,0,1,21,True
94.0,1,4,16,True
464.0,0,2,6,True
642.0,0,1,19,True
662.0,0,0,18,True
24.0,0,0,20,True
389.0,0,2,16,True
317.0,0,2,9,True
23.0,1,6,11,False
4.0,0,3,11,True
53.0,0,4,9,True
49.0,0,0,9,True
466.0,0,1,7,True
352.0,0,1,19,True
246.0,0,1,7,True
18.0,1,6,12,False
261.0,1,4,18,True
222.0,1,0,19,True
516.0,0,5,12,False
152.0,1,6,12,False
184.0,0,1,17,True
206.0,0,5,19,False
465.0,1,1,18,True
710.0,1,6,11,False
363.0,0,1,16,True
139.0,0,4,15,True
628.0,0,4,18,True
181.0,0,3,19,True
102.0,0,1,19,True
92.0,1,3,16,True
593.0,0,6,18,False
448.0,1,3,11,True
415.0,1,0,20,True
162.0,0,2,19,True
460.0,0,3,18,True
165.0,0,4,9,True
194.0,1,3,10,True
79.0,0,0,10,True
455.0,1,6,9,False
347.0,0,1,8,True
204.0,0,1,9,True
574.0,1,4,13,True
117.0,0,4,14,True
247.0,0,4,16,True
615.0,0,2,17,True
339.0,0,4,15,True
710.0,1,6,8,False
25.0,1,6,8,False
287.0,0,1,10,True
86.0,1,5,7,False
476.0,0,1,8,True
33.0,1,4,9,True
438.0,0,0,10,True
38.0,0,2,18,True
398.0,0,1,7,True
453.0,0,1,22,True
194.0,1,6,12,False
31.0,0,3,12,True
184.0,0,2,21,True
352.0,0,0,16,True
659.0,0,1,8,True
679.0,1,1,14,True
560.0,0,3,11,True
460.0,1,2,15,True
541.0,0,5,7,False
62.0,0,2,21,True
239.0,0,0,12,True
31.0,0,3,18,True
128.0,0,1,15,True
318.0,0,4,8,True
317.0,0,6,13,False
428.0,0,2,7,True
27.0,1,6,9,False
685.0,0,1,8,True
53.0,0,2,13,True
295.0,0,0,14,True
70.0,0,2,13,True
567.0,0,2,15,True
422.0,1,1,13,True
167.0,0,3,14,True
647.0,1,5,11,False
554.0,0,2,21,True
74.0,0,1,17,True
428.0,0,6,16,False
711.0,0,4,7,True
194.0,0,6,14,False
72.0,0,1,13,True
139.0,0,1,16,True
153.0,0,1,11,True
6.0,1,6,10,False
32.0,0,5,15,False
5.0,1,6,8,False
63.0,0,1,17,True
597.0,0,5,11,False
36.0,0,0,18,True
138.0,1,6,12,False
180.0,0,4,19,True
187.0,0,4,14,True
71.0,1,5,13,False
618.0,0,1,12,True
95.0,1,6,9,False
465.0,0,0,7,True
47.0,1,1,8,True
174.0,0,0,22,True
545.0,1,6,15,False
143.0,0,1,19,True
19.0,1,0,15,True
363.0,0,2,12,True
117.0,0,0,12,True
711.0,1,1,16,True
177.0,1,4,7,True
112.0,0,3,15,True
401.0,0,1,22,True
208.0,0,1,16,True
262.0,0,5,17,False
24.0,1,6,11,False
54.0,0,3,16,True
548.0,0,5,18,False
349.0,0,1,12,True
34.0,0,6,9,False
534.0,0,1,10,True
477.0,1,6,12,False
504.0,1,2,19,True
83.0,0,4,18,True
230.0,0,5,10,False
125.0,0,6,9,False
148.0,1,5,14,False
511.0,0,4,7,True
142.0,1,5,13,False
615.0,0,2,20,True
160.0,0,5,8,False
593.0,0,3,12,True
361.0,0,4,8,True
708.0,1,1,7,True
454.0,1,1,10,True
68.0,0,3,12,True
180.0,1,1,17,True
398.0,0,4,14,True
432.0,0,6,21,False
79.0,0,1,10,True
303.0,0,4,16,True
30.0,0,1,16,True
555.0,1,4,13,True
416.0,0,2,18,True
182.0,0,0,11,True
231.0,0,0,16,True
276.0,1,1,0,True
117.0,1,2,19,True
667.0,0,0,11,True
284.0,1,4,16,True
330.0,0,1,16,True
232.0,1,6,13,False
548.0,0,3,21,True
219.0,0,2,14,True
10.0,0,0,14,True
611.0,0,4,13,True
701.0,0,0,9,True
398.0,1,0,19,True
407.0,1,3,15,True
56.0,1,5,12,False
548.0,0,1,10,True
543.0,1,6,14,False
286.0,1,4,17,True
39.0,0,2,17,True
82.0,0,1,15,True
37.0,1,6,15,False
318.0,0,3,17,True
24.0,0,2,18,True
278.0,0,4,7,True
557.0,1,1,5,True
25.0,1,6,9,False
190.0,1,5,18,False
111.0,0,1,19,True
412.0,0,5,20,False
548.0,0,2,14,True
689.0,0,2,9,True
122.0,1,5,7,False
31.0,1,6,9,False
64.0,0,2,7,True
87.0,1,6,13,False
325.0,0,2,0,True
556.0,1,2,22,True
242.0,0,0,21,True
389.0,1,5,15,False
299.0,0,6,20,False
466.0,1,5,10,False
69.0,0,3,6,True
74.0,0,3,20,True
278.0,0,1,7,True
12.0,0,3,9,True
627.0,0,3,9,True
17.0,1,6,10,False
179.0,0,6,12,False
441.0,1,2,8,True
36.0,0,6,17,False
123.0,1,6,9,False
84.0,0,0,13,True
153.0,0,4,12,True
154.0,0,1,19,True
561.0,0,1,15,True
201.0,0,3,13,True
474.0,0,3,7,True
594.0,1,5,7,False
675.0,0,4,18,True
250.0,1,3,17,True
219.0,0,4,11,True
414.0,0,6,15,False
562.0,0,1,21,True
605.0,0,0,19,True
256.0,0,2,7,True
35.0,0,0,7,True
351.0,1,0,17,True
128.0,0,4,11,True
81.0,0,4,19,True
5.0,1,5,9,False
548.0,0,3,20,True
42.0,0,1,14,True
684.0,0,1,8,True
13.0,0,0,15,True
149.0,0,4,9,True
70.0,1,5,17,False
173.0,0,2,19,True
8.0,1,5,22,False
503.0,0,3,11,True
9.0,0,0,11,True
88.0,1,4,11,True
38.0,1,3,9,True
70.0,0,5,16,False
499.0,1,1,13,True
427.0,1,1,7,True
423.0,0,3,10,True
221.0,0,4,13,True
142.0,0,1,21,True
495.0,1,3,21,True
77.0,0,3,6,True
478.0,0,0,13,True
263.0,0,0,19,True
155.0,1,6,9,False
444.0,1,4,15,True
568.0,0,6,7,False
141.0,0,5,13,False
553.0,0,0,11,True
137.0,0,2,0,True
710.0,0,4,7,True
608.0,0,3,15,True
639.0,1,1,18,True
576.0,1,0,12,True
571.0,0,3,9,True
709.0,1,6,12,False
545.0,0,3,6,True
470.0,0,2,19,True
239.0,0,0,13,True
248.0,1,2,18,True
27.0,1,2,15,True
6.0,0,6,10,False
360.0,0,2,11,True
18.0,0,1,7,True
14.0,0,4,17,True
568.0,1,3,7,True
243.0,1,4,23,True
642.0,0,3,10,True
634.0,0,6,10,False
36.0,0,3,6,True
253.0,0,2,6,True
485.0,0,3,8,True
334.0,0,0,11,True
281.0,0,5,8,False
37.0,0,3,13,True
170.0,0,1,13,True
594.0,1,2,20,True
451.0,0,0,16,True
615.0,0,1,9,True
14.0,0,0,14,True
149.0,0,1,8,True
250.0,1,3,10,True
588.0,0,4,21,True
295.0,0,5,12,False
313.0,0,3,15,True
190.0,0,1,20,True
252.0,0,0,16,True
18.0,1,6,10,False
239.0,0,0,17,True
342.0,0,6,16,False
194.0,0,3,10,True
637.0,0,1,8,True
540.0,0,4,6,True
141.0,0,3,13,True
553.0,0,4,12,True
208.0,0,3,8,True
66.0,0,1,21,True
225.0,1,4,15,True
392.0,0,2,18,True
26.0,1,6,7,False
194.0,1,2,15,True
553.0,0,2,12,True
1.0,0,2,9,True
38.0,0,5,16,False
195.0,1,6,14,False
206.0,0,5,16,False
250.0,0,2,8,True
155.0,0,1,8,True
194.0,0,3,16,True
25.0,1,6,10,False
547.0,0,6,14,False
120.0,0,0,22,True
233.0,1,4,15,True
505.0,0,4,19,True
253.0,0,2,12,True
496.0,0,6,15,False
64.0,1,0,15,True
231.0,1,2,14,True
163.0,1,0,23,True
55.0,1,0,16,True
475.0,0,0,18,True
262.0,0,2,9,True
234.0,1,2,17,True
126.0,0,1,16,True
55.0,1,0,9,True
106.0,0,5,14,False
34.0,0,3,19,True
70.0,0,2,13,True
227.0,0,2,16,True
49.0,1,4,9,True
306.0,0,2,17,True
154.0,0,5,6,False
41.0,1,1,17,True
17.0,1,6,12,False
12.0,1,6,8,False
335.0,0,5,19,False
543.0,0,0,19,True
631.0,0,3,17,True
459.0,1,6,7,False
412.0,0,4,16,True
633.0,0,5,10,False
121.0,0,1,17,True
476.0,1,3,18,True
154.0,0,2,11,True
513.0,1,6,13,False
302.0,0,0,17,True
582.0,0,3,9,True
66.0,1,5,14,False
22.0,1,6,11,False
550.0,0,0,14,True
203.0,1,1,17,True
533.0,1,2,12,True
251.0,0,4,18,True
29.0,0,2,16,True
28.0,1,4,19,True
222.0,0,5,9,False
223.0,0,0,15,True
47.0,1,2,14,True
14.0,1,0,10,True
79.0,0,4,7,True
142.0,0,4,18,True
649.0,0,0,15,True
29.0,0,2,10,True
38.0,0,2,18,True
195.0,1,4,18,True
594.0,0,1,12,True
476.0,0,1,17,True
205.0,0,1,17,True
178.0,1,3,15,True
161.0,0,6,16,False
51.0,1,4,16,True
141.0,0,1,20,True
66.0,0,3,13,True
671.0,0,2,18,True
570.0,0,0,8,True
466.0,0,2,19,True
485.0,0,5,7,False
265.0,0,0,13,True
494.0,0,5,13,False
69.0,0,4,13,True
490.0,0,2,13,True
252.0,0,4,17,True
14.0,0,0,15,True
1.0,0,2,20,True
28.0,0,4,14,True
644.0,1,0,19,True
539.0,1,0,14,True
405.0,0,3,8,True
176.0,0,3,7,True
680.0,1,0,16,True
86.0,1,5,15,False
30.0,0,1,11,True
327.0,0,3,23,True
231.0,0,3,10,True
291.0,0,6,10,False
135.0,0,5,14,False
430.0,1,4,14,True
404.0,1,4,7,True
188.0,0,3,18,True
579.0,0,3,23,True
200.0,0,4,19,True
409.0,0,5,10,False
16.0,0,1,9,True
409.0,1,5,18,False
584.0,1,5,16,False
402.0,0,2,20,True
67.0,0,3,14,True
450.0,0,1,8,True
562.0,0,4,11,True
48.0,0,2,19,True
31.0,0,4,20,True
711.0,0,3,13,True
207.0,1,6,7,False
374.0,0,3,14,True
259.0,0,4,8,True
245.0,0,1,7,True
71.0,1,6,14,False
112.0,1,2,19,True
622.0,0,2,8,True
606.0,0,5,10,False
87.0,0,5,10,False
37.0,0,1,18,True
620.0,0,1,21,True
518.0,0,3,8,True
230.0,0,3,17,True
32.0,0,6,12,False
175.0,1,1,12,True
126.0,0,3,6,True
552.0,0,6,20,False
165.0,1,6,11,False
61.0,0,6,13,False
25.0,0,6,14,False
178.0,0,3,18,True
174.0,0,3,19,True
79.0,0,5,12,False
365.0,0,6,7,False
495.0,0,2,21,True
117.0,0,6,10,False
25.0,0,1,13,True
194.0,1,3,9,True
61.0,0,5,11,False
695.0,1,4,13,True
637.0,1,6,8,False
555.0,1,0,18,True
27.0,0,3,16,True
97.0,1,5,13,False
27.0,1,6,11,False
535.0,0,5,9,False
473.0,1,1,16,True
471.0,0,1,16,True
548.0,1,6,13,False
397.0,0,3,19,True
141.0,1,3,11,True
16.0,1,6,6,False
392.0,1,3,11,True
5.0,0,1,18,True
352.0,0,3,15,True
648.0,0,3,9,True
208.0,1,4,14,True
286.0,0,3,17,True
52.0,0,6,10,False
623.0,0,2,18,True
405.0,0,3,14,True
149.0,0,2,14,True
658.0,0,2,9,True
496.0,0,3,14,True
13.0,1,4,18,True
214.0,0,2,16,True
321.0,0,4,17,True
72.0,1,6,10,False
352.0,1,0,12,True
551.0,0,1,7,True
117.0,0,0,15,True
684.0,0,3,14,True
638.0,1,1,7,True
278.0,0,2,12,True
279.0,0,3,9,True
465.0,0,0,8,True
290.0,0,5,23,False
119.0,0,5,11,False
131.0,1,0,11,True
392.0,0,2,18,True
220.0,0,4,9,True
30.0,1,6,13,False
35.0,0,6,21,False
27.0,0,0,15,True
702.0,0,2,16,True
182.0,0,1,11,True
447.0,0,1,8,True
64.0,1,0,14,True
116.0,0,1,17,True
16.0,0,0,18,True
482.0,0,2,18,True
1.0,1,3,17,True
283.0,1,6,0,False
162.0,0,1,18,True
182.0,0,1,20,True
242.0,0,6,15,False
85.0,0,1,13,True
120.0,1,6,11,False
497.0,1,0,18,True
80.0,0,3,20,True
258.0,0,1,15,True
221.0,0,3,18,True
47.0,1,3,12,True
538.0,0,0,6,True
291.0,1,2,22,True
232.0,0,5,13,False
225.0,1,5,20,False
163.0,0,1,8,True
351.0,0,1,19,True
349.0,0,4,14,True
489.0,0,3,9,True
225.0,1,1,12,True
22.0,1,2,12,True
80.0,1,5,8,False
465.0,1,3,18,True
88.0,0,6,21,False
131.0,1,6,14,False
131.0,0,3,22,True
70.0,1,5,12,False
402.0,1,1,9,True
174.0,0,5,9,False
45.0,0,3,20,True
123.0,0,4,18,True
72.0,0,0,14,True
70.0,0,1,20,True
286.0,1,6,16,False
71.0,1,5,14,False
389.0,0,4,21,True
550.0,0,2,10,True
624.0,0,1,5,True
121.0,0,0,9,True
137.0,0,3,11,True
162.0,1,0,17,True
286.0,0,1,12,True
23.0,0,5,16,False
416.0,0,1,19,True
29.0,1,5,14,False
612.0,0,1,7,True
260.0,1,3,13,True
389.0,0,3,7,True
46.0,0,4,8,True
597.0,0,0,14,True
72.0,1,6,11,False
692.0,1,5,10,False
385.0,1,5,12,False
64.0,0,1,9,True
252.0,0,3,18,True
449.0,0,1,18,True
16.0,1,6,12,False
194.0,1,6,15,False
116.0,0,3,14,True
315.0,0,5,14,False
638.0,0,3,22,True
242.0,1,3,19,True
449.0,0,2,17,True
253.0,0,6,21,False
18.0,1,6,12,False
38.0,0,0,21,True
226.0,0,4,13,True
502.0,1,3,14,True
64.0,0,0,20,True
34.0,1,5,18,False
576.0,1,2,16,True
683.0,1,4,17,True
519.0,0,3,14,True
135.0,1,4,15,True
514.0,1,6,12,False
463.0,0,5,9,False
32.0,1,6,13,False
301.0,0,4,16,True
186.0,1,4,6,True
1.0,0,4,6,True
243.0,1,3,22,True
620.0,0,2,16,True
1.0,0,3,18,True
37.0,0,4,15,True
292.0,0,1,17,True
80.0,0,6,10,False
150.0,1,6,13,False
68.0,1,1,18,True
141.0,1,6,19,False
65.0,1,6,10,False
529.0,0,3,8,True
43.0,1,6,11,False
84.0,0,6,14,False
35.0,0,4,19,True
427.0,0,4,12,True
183.0,0,0,18,True
